id,Code,Name,Description,Unit,Brand,Sub_Group,Item_Group
783,LAHC11102,"BDB 560 CM KRUGER MAKE",,Nos,KRUGER,,FAN
784,LCCE26949,"BHARATH BIJILEE 5.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE2",,Nos,"BHARATH BIJILEE",,MOTOR
785,LCCC13420,"BELT B-36",,Nos,OEM,,BELT
786,LCCE26831,"SIEMENS 9.3 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE3",,Nos,SIEMENS,,MOTOR
787,LCCE26314,"ABB 18.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE1",,Nos,ABB,,MOTOR
788,LCCE26724,"SIEMENS 0.75 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE2",,Nos,SIEMENS,,MOTOR
789,LAHC11103,"BDB 630 CM KRUGER MAKE",,Nos,KRUGER,,FAN
790,LAHC11104,"BDB 710 CM KRUGER MAKE",,Nos,KRUGER,,FAN
791,LCCE26886,"BHARATH BIJILEE 1.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1",,Nos,"BHARATH BIJILEE",,MOTOR
792,LCCE26998,"BHARATH BIJILEE 45 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE3",,Nos,"BHARATH BIJILEE",,MOTOR
793,LCCC12759,630x2B,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
794,LAHM48607,"AHU POWER SYMBOL",,Nos,OEM,,"NAME PLATE/STICKER/LABELS"
795,LCCE26801,"SIEMENS 0.25 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE3",,Nos,SIEMENS,,MOTOR
796,LCCE26334,"ABB 18.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1",,Nos,ABB,,MOTOR
797,LCCE26552,"CG 11 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE2",,Nos,CG,,MOTOR
798,LCCH30043,"ALLEN HEAD BOLT GI M8 x 40",,Nos,OEM,,FASTENERS
799,LCCE26309,"ABB 5.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE1",,Nos,ABB,,MOTOR
800,LCCE26744,"SIEMENS 0.75 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE2",,Nos,SIEMENS,,MOTOR
801,LAHC24652,"RUBBER BOOT 1/2 inch 50mm DEPTH",,Nos,OEM,,Rubber
802,LCCC12760,800x2B,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
803,LCCC12761,125x3B,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
804,LCCC13421,"BELT B-37",,Nos,OEM,,BELT
805,LCCC13422,"BELT B-38",,Nos,OEM,,BELT
806,LCCC13423,"BELT B-39",,Nos,OEM,,BELT
807,LAHC23704,"ALUMINUM OMEGA PROFILE - 30-25 MM SQUARE NTBK",30-25,Meters,OEM,"Omega Profile","ALUMINIUM PROFILES"
808,LCCE26331,"ABB 9.3 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1",,Nos,ABB,,MOTOR
809,LAHC24664,"RUBBER BOOT 3 1/2 inch 50mm DEPTH",,Nos,OEM,,Rubber
810,LAHC15530,"FAN FLEXIBLE 15/15",,Nos,OEM,,ANTI-VIBRATIONS
811,LCCC12762,132x3B,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
812,LCCC13424,"BELT B-40",,Nos,OEM,,BELT
813,LCCE26946,"BHARATH BIJILEE 1.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE2",,Nos,"BHARATH BIJILEE",,MOTOR
814,LAHC14371,"RIGID FILTER EU8 GRADE - 592 MM (W) x 490 MM (H) x 292MM (D)",,Nos,OEM,"RIGID BAG FILTER",FILTER
815,LCCE26353,"ABB 15 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1",,Nos,ABB,,MOTOR
816,LCCE26343,"ABB 0.55 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1",,Nos,ABB,,MOTOR
817,LCCC13425,"BELT B-41",,Nos,OEM,,BELT
818,LCCE26473,"ABB 15 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE3",,Nos,ABB,,MOTOR
819,LAHC11105,"BDB 250 TM KRUGER MAKE",,Nos,KRUGER,,FAN
820,LCCE26613,"CG 15 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE3",,Nos,CG,,MOTOR
821,LAHC24138,"HRW 2000 - MS200",,Nos,DRI,,"HEAT RECOVERY WHEEL"
822,LAHC11106,"BDB 280 TM KRUGER MAKE",,Nos,KRUGER,,FAN
823,LCCE26826,"SIEMENS 1.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE3",,Nos,SIEMENS,,MOTOR
824,LCCC13426,"BELT B-42",,Nos,OEM,,BELT
825,LCCE26562,"CG 0.37 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE2",,Nos,CG,,MOTOR
826,LAHC11107,"BDB 315 TM KRUGER MAKE",,Nos,KRUGER,,FAN
827,LAHM48611,"AHU COIL SECTION STICKER",,Nos,OEM,,"NAME PLATE/STICKER/LABELS"
828,LAHC15531,"FAN FLEXIBLE 18/13",,Nos,OEM,,ANTI-VIBRATIONS
829,LCCH30044,"ALLEN HEAD BOLT GI M10 x 40",,Nos,OEM,,FASTENERS
830,LCCC13427,"BELT B-43",,Nos,OEM,,BELT
831,LCCH30045,"ALLEN HEAD BOLT GI M12 x 40",,Nos,OEM,,FASTENERS
832,LCCH30046,"ALLEN HEAD BOLT SS M6 x 40",,Nos,OEM,,FASTENERS
833,LCCC12763,140x3B,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
834,LCCC13428,"BELT B-44",,Nos,OEM,,BELT
835,LAHC11108,"BDB 355 TM KRUGER MAKE",,Nos,KRUGER,,FAN
836,LAHC11109,"BDB 400 TM KRUGER MAKE",,Nos,KRUGER,,FAN
837,LCCE26596,"CG 30 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE2",,Nos,CG,,MOTOR
838,LAHC11110,"BDB 450 TM KRUGER MAKE",,Nos,KRUGER,,FAN
839,LCCE26696,"SIEMENS 30 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1",,Nos,SIEMENS,,MOTOR
840,LCCC13429,"BELT B-45",,Nos,OEM,,BELT
841,LAHC11111,"BDB 500 TM KRUGER MAKE",,Nos,KRUGER,,FAN
842,LCCC13430,"BELT B-46",,Nos,OEM,,BELT
843,LCCE26576,"CG 30 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE2",,Nos,CG,,MOTOR
844,LCCH30047,"ALLEN HEAD BOLT SS M8 x 40",,Nos,OEM,,FASTENERS
845,LAHC14372,"RIGID FILTER EU9 GRADE - 592 MM (W) x 592 MM (H) x 292MM (D)",,Nos,OEM,"RIGID BAG FILTER",FILTER
846,LCCC13431,"BELT B-47",,Nos,OEM,,BELT
847,LCCE25659,"ELECTRICAL WIRE 3 CORE / 1 SQ MM",,Nos,OEM,,ELECTRICAL
848,LCCH23603,"SS DRAIN CAP 1 1/4 inch x 100mm L",,Nos,OEM,,Hardware
849,LAHC24139,"HRW 2130 - MS200",,Nos,DRI,,"HEAT RECOVERY WHEEL"
850,LCCE26565,"CG 1.1 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE2",,Nos,CG,,MOTOR
851,LCCC12764,150x3B,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
852,LCCE26830,"SIEMENS 7.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE3",,Nos,SIEMENS,,MOTOR
853,LCCH30048,"ALLEN HEAD BOLT SS M10 x 40",,Nos,OEM,,FASTENERS
854,LCCC12765,160x3B,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
855,LAHC11112,"BDB 560 TM KRUGER MAKE",,Nos,KRUGER,,FAN
856,LCCC13432,"BELT B-48",,Nos,OEM,,BELT
857,LCCE26682,"SIEMENS 0.37 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1",,Nos,SIEMENS,,MOTOR
858,LCCE26456,"ABB 30 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE3",,Nos,ABB,,MOTOR
859,LCCE26436,"ABB 30 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE3",,Nos,ABB,,MOTOR
860,LCCE26793,"SIEMENS 15 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE3",,Nos,SIEMENS,,MOTOR
861,LCCE26586,"CG 1.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE2",,Nos,CG,,MOTOR
862,LCCE26690,"SIEMENS 7.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1",,Nos,SIEMENS,,MOTOR
863,LCCE26406,"ABB 1.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE2",,Nos,ABB,,MOTOR
864,LCCC13433,"BELT B-49",,Nos,OEM,,BELT
865,LCCC13434,"BELT B-50",,Nos,OEM,,BELT
866,LAHC11113,"BDB 630 TM KRUGER MAKE",,Nos,KRUGER,,FAN
867,LAHC11114,"BDB 710 TM KRUGER MAKE",,Nos,KRUGER,,FAN
868,LCCC13435,"BELT B-51",,Nos,OEM,,BELT
869,LCCE25662,"ELECTRICAL WIRE 3 CORE / 4 SQ MM",,Nos,OEM,,ELECTRICAL
870,LCCE26636,"CG 30 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE3",,Nos,CG,,MOTOR
871,LCCH30049,"ALLEN HEAD BOLT SS M12 x 40",,Nos,OEM,,FASTENERS
872,LCCE26676,"SIEMENS 30 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE1",,Nos,SIEMENS,,MOTOR
873,LCCE25656,"ELECTRICAL WIRE 2 CORE / 1.5 SQ MM",,Nos,OEM,,ELECTRICAL
874,LCCM47001,"HSS Hole saw Mandle small",,Nos,OEM,,"Hand Tools"
875,LCCH30201,"NUT M6 SS",,Nos,OEM,,FASTENERS
876,LCCC13436,"BELT B-52",,Nos,OEM,,BELT
877,LCCE26393,"ABB 15 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE2",,Nos,ABB,,MOTOR
878,LCCC13437,"BELT B-53",,Nos,OEM,,BELT
879,LAHC24140,"HRW 2200 - MS200",,Nos,DRI,,"HEAT RECOVERY WHEEL"
880,LAHC11115,"BDB 800 TM KRUGER MAKE",,Nos,KRUGER,,FAN
881,LAHC11116,"BDB 900 TM KRUGER MAKE",,Nos,KRUGER,,FAN
882,LCCE26968,"BHARATH BIJILEE 3.7 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE3",,Nos,"BHARATH BIJILEE",,MOTOR
883,LAHC24141,"HRW 2400 - MS200",,Nos,DRI,,"HEAT RECOVERY WHEEL"
884,LCCC15401,SX2,,Nos,OEM,,"MOTOR BASE"
885,LCCC13438,"BELT B-54",,Nos,OEM,,BELT
886,LAHC11117,"BDB 1000 TM KRUGER MAKE",,Nos,KRUGER,,FAN
887,LCCC13439,"BELT B-55",,Nos,OEM,,BELT
888,LCCE26694,"SIEMENS 18.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1",,Nos,SIEMENS,,MOTOR
889,LAHC15701,"AHU Electrical Heater",,Nos,OEM,,ELECTRICAL
890,LCCE26305,"ABB 1.1 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE1",,Nos,ABB,,MOTOR
891,LCCE26709,"SIEMENS 5.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1",,Nos,SIEMENS,,MOTOR
892,LCCC13440,"BELT B-56",,Nos,OEM,,BELT
