id,Code,Name,Description,Unit,Brand,Sub_Group,Item_Group
1,LAHC14301,ALUMINIUM FILTER FRAME 610 X 610 MM,,Nos,OEM,FILTER FRAME,FILTER
2,LAHC11001,KAT 7/7 S KRUGER MAKE,,Nos,KRUGER,,FAN
3,LCCC13301,BELT A-19,,Nos,OEM,,BELT
4,LAHC11002,KAT 8/8 S KRUGER MAKE,,Nos,KRUGER,,FAN
5,LCCE26653,CG 15 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE3,,Nos,CG,,MOTOR
6,LAHC14302,ALUMINIUM FILTER FRAME 610 X 508 MM,,Nos,OEM,FILTER FRAME,FILTER
7,LCCC13302,BELT A-20,,Nos,OEM,,BELT
8,LCCC13303,BELT A-21,,Nos,OEM,,BELT
9,LAHC24101,HRW 500 - MS270A,,Nos,DRI,,HEAT RECOVERY WHEEL
10,LAHC11003,KAT 9/7 S KRUGER MAKE,,Nos,KRUGER,,FAN
11,LCCH30001,HEX HEAD BOLT GI M6 x 25,,Nos,OEM,,FASTENERS
12,LCCE26316,ABB 30 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE1,,Nos,ABB,,MOTOR
13,LCCH30002,HEX HEAD BOLT GI M8 x 25,,Nos,OEM,,FASTENERS
14,LCCC13304,BELT A-22,,Nos,OEM,,BELT
15,LAHC24102,HRW 600 - MS270A,,Nos,DRI,,HEAT RECOVERY WHEEL
16,LCCE27001,BHARATH BIJILEE 0.25 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE3,,Nos,BHARATH BIJILEE,,MOTOR
17,LAHC11004,KAT 9/9 S KRUGER MAKE,,Nos,KRUGER,,FAN
18,LCCE26703,SIEMENS 0.55 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1,,Nos,SIEMENS,,MOTOR
19,LCCE26737,SIEMENS 37 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE2,,Nos,SIEMENS,,MOTOR
20,LCCR07004,SS SHEET 316 GRADE 1.2mm THK,,Kgs,OEM,,SS SHEETS
21,LCCE26437,ABB 37 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE3,,Nos,ABB,,MOTOR
22,LAHC24103,HRW 700 - MS270A,,Nos,DRI,,HEAT RECOVERY WHEEL
23,LCCH30003,HEX HEAD BOLT GI M10 x 25,,Nos,OEM,,FASTENERS
24,LCCC13305,BELT A-23,,Nos,OEM,,BELT
25,LCCE26766,SIEMENS 1.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE2,,Nos,SIEMENS,,MOTOR
26,LAHC24104,HRW 800 - MS270A,,Nos,DRI,,HEAT RECOVERY WHEEL
27,LCCE26404,ABB 0.75 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE2,,Nos,ABB,,MOTOR
28,LCCE26723,SIEMENS 0.55 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE2,,Nos,SIEMENS,,MOTOR
29,LCCC13306,BELT A-24,,Nos,OEM,,BELT
30,LCCH30004,HEX HEAD BOLT GI M12 x 25,,Nos,OEM,,FASTENERS
31,LAHC11005,KAT 10/8 S KRUGER MAKE,,Nos,KRUGER,,FAN
32,LCCE26349,ABB 5.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1,,Nos,ABB,,MOTOR
33,LAHC15220,PLASTIC BUTTERFLY KNOB M6 x 25mm,,Nos,OEM,,PLASTIC PARTS
34,LCCC13307,BELT A-25,,Nos,OEM,,BELT
35,LCCC12701,80 x 2A,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
36,LCCC12702,85x 2A,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
37,LCCH30005,HEX HEAD BOLT GI M6 x 40,,Nos,OEM,,FASTENERS
38,LCCE26933,BHARATH BIJILEE 15 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE2,,Nos,BHARATH BIJILEE,,MOTOR
39,LCCC13308,BELT A-26,,Nos,OEM,,BELT
40,LAHC24105,HRW 900 - MS270A,,Nos,DRI,,HEAT RECOVERY WHEEL
41,LCCE26704,SIEMENS 0.75 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1,,Nos,SIEMENS,,MOTOR
42,LAHC24106,HRW 1000 - MS270A,,Nos,DRI,,HEAT RECOVERY WHEEL
43,LCCC12703,90x 2A,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
44,LAHC11006,KAT 10/10 S KRUGER MAKE,,Nos,KRUGER,,FAN
45,LCCH30006,HEX HEAD BOLT GI M8 x 40,,Nos,OEM,,FASTENERS
46,LCCE26841,BHARATH BIJILEE 0.25 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE1,,Nos,BHARATH BIJILEE,,MOTOR
47,LAHC11007,KAT 12/9 S KRUGER MAKE,,Nos,KRUGER,,FAN
48,LAHC11008,KAT 12/12 S KRUGER MAKE,,Nos,KRUGER,,FAN
49,LCCE26775,SIEMENS 22 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE2,,Nos,SIEMENS,,MOTOR
50,LCCE26957,BHARATH BIJILEE 37 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE2,,Nos,BHARATH BIJILEE,,MOTOR
51,LAHC14303,ALUMINIUM FILTER FRAME 610 X 305 MM,,Nos,OEM,FILTER FRAME,FILTER
52,LCCC13309,BELT A-27,,Nos,OEM,,BELT
53,LCCE26649,CG 5.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE3,,Nos,CG,,MOTOR
54,LCCC12704,95x 2A,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
55,LCCE26767,SIEMENS 2.2 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE2,,Nos,SIEMENS,,MOTOR
56,LCCE26475,ABB 22 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE3,,Nos,ABB,,MOTOR
57,LCCC13310,BELT A-28,,Nos,OEM,,BELT
58,LCCE26542,CG 0.37 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE2,,Nos,CG,,MOTOR
59,LAHC24107,HRW 1100 - MS270A,,Nos,DRI,,HEAT RECOVERY WHEEL
60,LAHC11009,KAT 15/11 S KRUGER MAKE,,Nos,KRUGER,,FAN
61,LCCC12705,100x 2A,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
62,LCCE26317,ABB 37 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE1,,Nos,ABB,,MOTOR
63,LCCE26619,CG 55 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE3,,Nos,CG,,MOTOR
64,LAHC14304,ALUMINIUM FILTER FRAME 508 X 305 MM,,Nos,OEM,FILTER FRAME,FILTER
65,LAHC11010,KAT 15/15 S KRUGER MAKE,,Nos,KRUGER,,FAN
66,LCCC12706,106x 2A,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
67,LCCE26627,CG 2.2 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE3,,Nos,CG,,MOTOR
68,LAHC24108,HRW 1200 - MS270A,,Nos,DRI,,HEAT RECOVERY WHEEL
69,LCCC13311,BELT A-29,,Nos,OEM,,BELT
70,LCCE26874,BHARATH BIJILEE 18.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1,,Nos,BHARATH BIJILEE,,MOTOR
71,LCCC13312,BELT A-30,,Nos,OEM,,BELT
72,LAHC24109,HRW 1300 - MS270A,,Nos,DRI,,HEAT RECOVERY WHEEL
73,LCCE26902,BHARATH BIJILEE 0.37 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE2,,Nos,BHARATH BIJILEE,,MOTOR
74,LCCE26376,ABB 30 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE2,,Nos,ABB,,MOTOR
75,LAHC11011,KAT 18/13 S KRUGER MAKE,,Nos,KRUGER,,FAN
76,LCCH30007,HEX HEAD BOLT GI M10 x 40,,Nos,OEM,,FASTENERS
77,LCCC13313,BELT A-31,,Nos,OEM,,BELT
78,LCCC13314,BELT A-32,,Nos,OEM,,BELT
79,LCCE26493,CG 15 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE1,,Nos,CG,,MOTOR
80,LCCE26521,CG 0.25 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1,,Nos,CG,,MOTOR
81,LAHC14305,ALUMINIUM FILTER FRAME 305 X 305 MM,,Nos,OEM,FILTER FRAME,FILTER
82,LCCE26496,CG 30 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE1,,Nos,CG,,MOTOR
83,LCCE26976,BHARATH BIJILEE 30 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE3,,Nos,BHARATH BIJILEE,,MOTOR
84,LCCH30008,HEX HEAD BOLT GI M12 x 40,,Nos,OEM,,FASTENERS
85,LCCE26634,CG 18.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE3,,Nos,CG,,MOTOR
86,LCCH30009,HEX HEAD BOLT GI M6 x 50,,Nos,OEM,,FASTENERS
87,LCCC13315,BELT A-33,,Nos,OEM,,BELT
88,LCCC13316,BELT A-34,,Nos,OEM,,BELT
89,LCCC13317,BELT A-35,,Nos,OEM,,BELT
90,LAHC14306,PRE FILTER EU3 GRADE - 595 MM (W) x 595 MM (H) x 48MM (D),,Nos,OEM,PRE FILTER,FILTER
91,LCCC13318,BELT A-36,,Nos,OEM,,BELT
92,LCCR07511,GI sheet 1.2mm THK 180 GSM,1.2,Kgs,OEM,,G.I / COATED SHEETS
93,LCCC12707,112x 2A,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
94,LCCE26875,BHARATH BIJILEE 22 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1,,Nos,BHARATH BIJILEE,,MOTOR
95,LCCC13319,BELT A-37,,Nos,OEM,,BELT
96,LCCE26757,SIEMENS 37 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE2,,Nos,SIEMENS,,MOTOR
97,LCCE26398,ABB 45 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE2,,Nos,ABB,,MOTOR
98,LAHC11012,KAT 18/18 S KRUGER MAKE,,Nos,KRUGER,,FAN
99,LCCE26575,CG 22 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE2,,Nos,CG,,MOTOR
100,LCCE26548,CG 3.7 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE2,,Nos,CG,,MOTOR
101,LCCC12708,118x 2A,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
102,LCCE26707,SIEMENS 2.2 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1,,Nos,SIEMENS,,MOTOR
103,LCCH30010,HEX HEAD BOLT GI M8 x 50,,Nos,OEM,,FASTENERS
104,LCCE26644,CG 0.75 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE3,,Nos,CG,,MOTOR
105,LCCE26646,CG 1.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE3,,Nos,CG,,MOTOR
106,LCCR07502,GI sheet 0.8mm THK 120 GSM,0.8,Kgs,OEM,AHU CASING,G.I / COATED SHEETS
107,LAHC14307,PRE FILTER EU3 GRADE - 290 MM (W) x 595 MM (H) x 48MM (D),,Nos,OEM,PRE FILTER,FILTER
108,LCCH23604,SS DRAIN CAP 1 1/2 inch x 100mm L,,Nos,OEM,,Hardware
109,LCCH30011,HEX HEAD BOLT GI M10 x 50,,Nos,OEM,,FASTENERS
110,LCCE26403,ABB 0.55 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE2,,Nos,ABB,,MOTOR
111,LAHN60006,ISOL,,Kgs,OEM,,ISO-CYNATE
112,LCCE26975,BHARATH BIJILEE 22 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE3,,Nos,BHARATH BIJILEE,,MOTOR
113,LCCE26329,ABB 5.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1,,Nos,ABB,,MOTOR
114,LCCE26457,ABB 37 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE3,,Nos,ABB,,MOTOR
115,LAHC14308,PRE FILTER EU3 GRADE - 595 MM (W) x 219 MM (H) x 48MM (D),,Nos,OEM,PRE FILTER,FILTER
116,LCCE26312,ABB 11 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE1,,Nos,ABB,,MOTOR
117,LCCC13320,BELT A-38,,Nos,OEM,,BELT
118,LCCC13321,BELT A-39,,Nos,OEM,,BELT
119,LCCC13322,BELT A-40,,Nos,OEM,,BELT
120,LCCE26982,BHARATH BIJILEE 0.37 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE3,,Nos,BHARATH BIJILEE,,MOTOR
121,LAHC24110,HRW 1400 - MS270A,,Nos,DRI,,HEAT RECOVERY WHEEL
122,LCCE26777,SIEMENS 37 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE2,,Nos,SIEMENS,,MOTOR
123,LAHC24111,HRW 1500 - MS270A,,Nos,DRI,,HEAT RECOVERY WHEEL
124,LCCH30012,HEX HEAD BOLT GI M12 x 50,,Nos,OEM,,FASTENERS
125,LAHC14309,PRE FILTER EU3 GRADE - 494 MM (W) x 595 MM (H) x 48MM (D),,Nos,OEM,PRE FILTER,FILTER
126,LCCC13323,BELT A-41,,Nos,OEM,,BELT
127,LAHC11013,KAT 7/7 S2-CW 90 KRUGER MAKE,,Nos,KRUGER,,FAN
128,LCCE26416,ABB 30 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE2,,Nos,ABB,,MOTOR
129,LCCC12709,125x 2A,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
130,LCCE26535,CG 22 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1,,Nos,CG,,MOTOR
131,LCCC12710,132x 2A,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
132,LCCE26782,SIEMENS 0.37 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE3,,Nos,SIEMENS,,MOTOR
133,LCCE26428,ABB 3.7 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE3,,Nos,ABB,,MOTOR
134,LCCC13324,BELT A-42,,Nos,OEM,,BELT
135,LCCE26434,ABB 18.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE3,,Nos,ABB,,MOTOR
136,LCCC13325,BELT A-43,,Nos,OEM,,BELT
137,LCCC12711,140x 2A,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
138,LCCE26583,CG 0.55 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE2,,Nos,CG,,MOTOR
139,LCCE26616,CG 30 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE3,,Nos,CG,,MOTOR
140,LCCE26507,CG 2.2 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1,,Nos,CG,,MOTOR
141,LAHC11014,KAT 8/8 S2-CW 90 KRUGER MAKE,,Nos,KRUGER,,FAN
142,LCCC12712,150x 2A,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
143,LCCE26989,BHARATH BIJILEE 5.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE3,,Nos,BHARATH BIJILEE,,MOTOR
144,LAHC15222,VIEWPORT 50mm,,Nos,OEM,,PLASTIC PARTS
145,LCCC13326,BELT A-44,,Nos,OEM,,BELT
146,LCCE26390,ABB 7.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE2,,Nos,ABB,,MOTOR
147,LCCE26529,CG 5.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1,,Nos,CG,,MOTOR
148,LCCE26755,SIEMENS 22 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE2,,Nos,SIEMENS,,MOTOR
149,LCCE26566,CG 1.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE2,,Nos,CG,,MOTOR
150,LCCE26301,ABB 0.25 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE1,,Nos,ABB,,MOTOR
151,LCCC13327,BELT A-45,,Nos,OEM,,BELT
152,LCCE26425,ABB 1.1 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE3,,Nos,ABB,,MOTOR
153,LCCC13328,BELT A-46,,Nos,OEM,,BELT
154,LCCE26638,CG 45 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE3,,Nos,CG,,MOTOR
155,LCCE25658,ELECTRICAL WIRE 2 CORE / 4 SQ MM,,Nos,OEM,,ELECTRICAL
156,LCCM48523,Black Insulation Tape,,Nos,OEM,,PACKING
157,LCCE26916,BHARATH BIJILEE 30 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE2,,Nos,BHARATH BIJILEE,,MOTOR
158,LCCE26389,ABB 5.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE2,,Nos,ABB,,MOTOR
159,LAHC11015,KAT 9/7 S2-CW 90 KRUGER MAKE,,Nos,KRUGER,,FAN
160,LCCE26370,ABB 7.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE2,,Nos,ABB,,MOTOR
161,LCCC12713,160x 2A,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
162,LAHC14310,PRE FILTER EU3 GRADE - 595 MM (W) x 494 MM (H) x 48MM (D),,Nos,OEM,PRE FILTER,FILTER
163,LCCC12714,180x 2A,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
164,LCCC12715,200x 2A,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
165,LAHC11016,KAT 9/9 S2-CW 90 KRUGER MAKE,,Nos,KRUGER,,FAN
166,LCCE26873,BHARATH BIJILEE 15 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1,,Nos,BHARATH BIJILEE,,MOTOR
167,LAHS00002,DX COOLING COIL,,Nos,LUFTEK,,COOLING COIL
168,LCCE26792,SIEMENS 11 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE3,,Nos,SIEMENS,,MOTOR
169,LCCC12716,250x 2A,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
170,LCCC12717,315x 2A,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
171,LAHC14311,PRE FILTER EU4 GRADE - 595 MM (W) x 595 MM (H) x 48MM (D),,Nos,OEM,PRE FILTER,FILTER
172,LCCC13329,BELT A-47,,Nos,OEM,,BELT
173,LCCC12718,400x 2A,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
174,LCCC12719,500x 2A,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
175,LCCE26647,CG 2.2 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE3,,Nos,CG,,MOTOR
176,LCCE26615,CG 22 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE3,,Nos,CG,,MOTOR
177,LAHC15501,45MM RUBBER ANTI VIBRANT,,Nos,OEM,,ANTI-VIBRATIONS
178,LAHC11017,KAT 10/8 S2-CW 90 KRUGER MAKE,,Nos,KRUGER,,FAN
179,LCCE26325,ABB 1.1 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1,,Nos,ABB,,MOTOR
180,LAHC24112,HRW 1600 - MS270A,,Nos,DRI,,HEAT RECOVERY WHEEL
181,LAHC15224,Mist Eliminator - Two Pass Plastic,,Nos,OEM,Eliminator,PLASTIC PARTS
182,LCCH30013,HEX HEAD BOLT GI M8 x 80,,Nos,OEM,,FASTENERS
183,LAHC11018,KAT 10/10 S2-CW 90 KRUGER MAKE,,Nos,KRUGER,,FAN
184,LCCH30014,HEX HEAD BOLT SS M6 x 25,,Nos,OEM,,FASTENERS
185,LCCC13330,BELT A-48,,Nos,OEM,,BELT
186,LAHC11019,KAT 12/9 S2-CW 90 KRUGER MAKE,,Nos,KRUGER,,FAN
187,LAHC14312,PRE FILTER EU4 GRADE - 290 MM (W) x 595 MM (H) x 48MM (D),,Nos,OEM,PRE FILTER,FILTER
188,LAHC11020,KAT 12/12 S2-CW 90 KRUGER MAKE,,Nos,KRUGER,,FAN
189,LCCE26895,BHARATH BIJILEE 22 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1,,Nos,BHARATH BIJILEE,,MOTOR
190,LCCC13331,BELT A-49,,Nos,OEM,,BELT
191,LAHC14313,PRE FILTER EU4 GRADE - 595 MM (W) x 219 MM (H) x 48MM (D),,Nos,OEM,PRE FILTER,FILTER
192,LCCC32003,PVC GLAND 2 inch DIA,,Nos,OEM,,Gland
193,LAHC15502,35MM RUBBER ANTI VIBRANT,,Nos,OEM,,ANTI-VIBRATIONS
194,LAHC11021,KAT 15/11 S2-CW 90 KRUGER MAKE,,Nos,KRUGER,,FAN
195,LCCM47008,Hole saw cutter 2 1/2 inch,,Nos,OEM,,Hand Tools
196,LAHC15503,25MM RUBBER ANTI VIBRANT,,Nos,OEM,,ANTI-VIBRATIONS
197,LAHM48601,LOGO STICKER - SIZE 1,,Nos,OEM,,NAME PLATE/STICKER/LABELS
198,LCCC13332,BELT A-50,,Nos,OEM,,BELT
199,LCCE26885,BHARATH BIJILEE 1.1 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1,,Nos,BHARATH BIJILEE,,MOTOR
200,LAHC11022,KAT 15/15 S2-CW 90 KRUGER MAKE,,Nos,KRUGER,,FAN
201,LAHC11023,KAT 18/13 S2-CW 90 KRUGER MAKE,,Nos,KRUGER,,FAN
202,LCCC13333,BELT A-51,,Nos,OEM,,BELT
203,LAHC14314,PRE FILTER EU4 GRADE - 494 MM (W) x 595 MM (H) x 48MM (D),,Nos,OEM,PRE FILTER,FILTER
204,LCCC13334,BELT A-52,,Nos,OEM,,BELT
205,LCCH30015,HEX HEAD BOLT SS M8 x 25,,Nos,OEM,,FASTENERS
206,LAHC11024,KAT 18/18 S2-CW 90 KRUGER MAKE,,Nos,KRUGER,,FAN
207,LCCE26629,CG 5.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE3,,Nos,CG,,MOTOR
208,LAHC11025,KAT 7/7 S2-CW 270 KRUGER MAKE,,Nos,KRUGER,,FAN
209,LAHC11026,KAT 8/8 S2-CW 270 KRUGER MAKE,,Nos,KRUGER,,FAN
210,LCCC13335,BELT A-53,,Nos,OEM,,BELT
211,LCCC13336,BELT A-54,,Nos,OEM,,BELT
212,LCCE26978,BHARATH BIJILEE 45 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE3,,Nos,BHARATH BIJILEE,,MOTOR
213,LAHC24113,HRW 1700 - MS270A,,Nos,DRI,,HEAT RECOVERY WHEEL
214,LCCE26630,CG 7.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE3,,Nos,CG,,MOTOR
215,LCCE26718,SIEMENS 45 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1,,Nos,SIEMENS,,MOTOR
216,LCCH30016,HEX HEAD BOLT SS M10 x 25,,Nos,OEM,,FASTENERS
217,LAHC11027,KAT 9/7 S2-CW 270 KRUGER MAKE,,Nos,KRUGER,,FAN
218,LAHC24653,RUBBER BOOT 1 inch 25mm DEPTH,,Nos,OEM,,Rubber
219,LCCE26435,ABB 22 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE3,,Nos,ABB,,MOTOR
220,LCCH30017,HEX HEAD BOLT SS M12 x 25,,Nos,OEM,,FASTENERS
221,LAHC24114,HRW 1800 - MS270A,,Nos,DRI,,HEAT RECOVERY WHEEL
222,LAHC11028,KAT 9/9 S2-CW 270 KRUGER MAKE,,Nos,KRUGER,,FAN
223,LCCE26977,BHARATH BIJILEE 37 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE3,,Nos,BHARATH BIJILEE,,MOTOR
224,LAHC24115,HRW 1900 - MS270A,,Nos,DRI,,HEAT RECOVERY WHEEL
225,LCCE26829,SIEMENS 5.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE3,,Nos,SIEMENS,,MOTOR
226,LAHC14315,PRE FILTER EU4 GRADE - 595 MM (W) x 494 MM (H) x 48MM (D),,Nos,OEM,PRE FILTER,FILTER
227,LAHC11029,KAT 10/8 S2-CW 270 KRUGER MAKE,,Nos,KRUGER,,FAN
228,LAHC14316,PRE FILTER EU3 GRADE - 440 MM (W) x 345 MM (H) x 25MM (D),,Nos,OEM,PRE FILTER,FILTER
229,LCCH30018,HEX HEAD BOLT SS M6 x 40,,Nos,OEM,,FASTENERS
230,LCCR07523,PRECOATED GI SHEET 1mm THK RAL 9002,1,Kgs,OEM,AHU CASING,G.I / COATED SHEETS
231,LCCC12720,630x 2A,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
232,LCCE26633,CG 15 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE3,,Nos,CG,,MOTOR
233,LCCE26419,ABB 55 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE2,,Nos,ABB,,MOTOR
234,LAHM48612,AHU HEATER SECTION STICKER,,Nos,OEM,,NAME PLATE/STICKER/LABELS
235,LAHC24116,HRW 2000 - MS270A,,Nos,DRI,,HEAT RECOVERY WHEEL
